ELCODE_BCD,sp_code_calc
PMLIL1J040,musccomo
PMLIL1J050,muscnegl
PMLIL1K020,narcpoet
PMLIL1K030,narcpseu
PMLIL1K050,narcxinco
PMLIL1K060,narcxmedi
PMLIL1M010,nothbiva
PMLIL1M050,nothborb
PMLIL1N010,orninuta
PMLIL1N030,orniumbe
PMLIL1Q010,polybifl
PMLIL1Q012,polybiflcomm
PMLIL1Q015,polybiflbifl
PMLIL1Q050,polypube
PMLIL1W010,stengram
PMLIL1W012,stengrammicr
PMLIL1W013,stengramrobu
PMLIL1W014,stengramgram
PMLIL1X010,streampl
PMLIL1X012,streamplampl
PMLIL1X020,strerose
PMLIL1X021,streroserose
PMLIL1X023,strerosepers
PMLIL1Y035,triaglut
PMLIL1Y050,triarace
PMLIL20040,trilcern
PMLIL20060,trilcune
PMLIL200A0,trilerec
PMLIL200B0,trilflex
PMLIL200E0,trilgran
PMLIL200J0,trillute
PMLIL200L0,trilniva
PMLIL200Q0,trilpusi
PMLIL200Q4,trilpusivirg
PMLIL200U0,trilsess
PMLIL200Z0,trilundu
PMLIL20140,trilsulc
PMLIL24020,uvulgran
PMLIL24030,uvulperf
PMLIL24040,uvulpube
PMLIL24041,uvulpubeniti
PMLIL24042,uvulpubepube
PMLIL24050,uvulsess
PMLIL25070,veraviri
PMLIL26010,xeroasph
PMLIL27010,zephatam
PMLIL28020,stendens
PMLIL28030,zigaeleg
PMLIL28032,antiglau
PMLIL28070,zigaglab
PMLIL28080,stenleim
PMMAY01020,mayafluv
PMNAJ01020,najaflex
PMNAJ01030,najagrac
PMNAJ01050,najaguad
PMNAJ01056,najaguadguad
PMNAJ01057,najaguadmuen
PMNAJ01070,najamino
PMORC03010,aplehyem
PMORC04010,aretbulb
PMORC0C030,calopall
PMORC0C040,calotube
PMORC0C042,calotubetube
PMORC0G010,cleidiva
PMORC0G030,cleibifa
PMORC0K010,coelviri
PMORC0K011,coelvirivire
PMORC0M010,coramacu
PMORC0M011,coramacuocci
PMORC0M012,coramacumacu
PMORC0M030,coraodon
PMORC0M050,coratrif
PMORC0M060,corawist
PMORC0Q010,cypracau
PMORC0Q050,cyprcand
PMORC0Q090,cyprparv
PMORC0Q091,cyprparvparv
PMORC0Q092,cyprparvpube
PMORC0Q0D0,cyprregi
PMORC0Q0F0,cyprkent
PMORC11020,epiphell
PMORC16010,galespec
PMORC17020,goodpube
PMORC17030,goodrepe
PMORC17031,goodrepeophi
PMORC1A080,haberepe
PMORC1C040,hexaspic
PMORC1C042,hexaspicspic
PMORC1F020,isotvert
PMORC1M030,lipalili
PMORC1M040,lipaloes
PMORC1N020,listaust
PMORC1N060,listcord
PMORC1N080,listsmal
PMORC1R080,malaspic
PMORC1R0A0,malaunif
PMORC1R0N0,malabaya
PMORC1Y020,platblep
PMORC1Y022,platblepcons
PMORC1Y023,platblepblep
PMORC1Y040,platcili
PMORC1Y050,platclav
PMORC1Y060,platcris
PMORC1Y080,platflav
PMORC1Y081,platflavflav
PMORC1Y082,platherb
PMORC1Y090,platgran
PMORC1Y0A0,plathook
PMORC1Y0C0,platinte1
PMORC1Y0D0,platinte2
PMORC1Y0E0,platlace
PMORC1Y0E1,platlacelace
PMORC1Y0H0,platnive
PMORC1Y0K0,platorbi
PMORC1Y0K1,platorbimacr
PMORC1Y0K2,platorbiorbi
PMORC1Y0L0,platpera
PMORC1Y0M0,platpsyc
PMORC1Y0X0,platxandr
PMORC1Y0Z0,platxcanb
PMORC21010,pogoophi
PMORC24010,pontrace
PMORC2B050,spircern
PMORC2B0D0,spirlace
PMORC2B0D1,spirlacegrac
PMORC2B0D2,spirlacelace
PMORC2B0E0,spirlaci
PMORC2B0G0,spirlong
PMORC2B0J0,spirluci
PMORC2B0K0,spirmagn
PMORC2B0M0,spirochr
PMORC2B0N0,spirodor
PMORC2B0P0,spiroval
PMORC2B0P1,spirovaleros
PMORC2B0U0,spirprae
PMORC2B0Y0,spirtube
PMORC2B0Z0,spirvern
PMORC2B190,spireato
PMORC2E010,tipudisc
PMORC2F050,triptria
PMORC2F051,triptriatria
PMORC69010,cleioric
PMPOA01020,aegicyli
PMPOA01050,aegigeni
PMPOA04030,agroalti
PMPOA04090,agrocapi
PMPOA040C0,agroelli
PMPOA040H0,agrogiga
PMPOA040L0,agrohyem
PMPOA040T0,agromert
PMPOA040Z0,agropere
PMPOA04120,agroscab
PMPOA04121,agroscabscab
PMPOA04140,agrostol
PMPOA05010,airacary
PMPOA05030,airaprae
PMPOA05040,airaeleg
PMPOA07010,alopaequ
PMPOA07013,alopaequaequ
PMPOA07040,alopcaro
PMPOA07060,alopgeni
PMPOA07080,alopmyos
PMPOA07090,alopprat
PMPOA08020,ammobrev
PMPOA0B020,amphamph
PMPOA0C090,andrgera
PMPOA0C0A0,andrglom
PMPOA0C0A1,andrglau
PMPOA0C0A2,andrglomhirs
PMPOA0C0A3,andrglomglom
PMPOA0C0A4,andrtenu
PMPOA0C0D0,andrmohr
PMPOA0C0G0,andrtern
PMPOA0C0K0,andrvirg
PMPOA0C0K2,andrcapi
PMPOA0C0K3,andrvirgdeci
PMPOA0C0K4,andrvirgvirg
PMPOA0C0Q0,andrgyra
PMPOA0C0Q1,andrgyragyra
PMPOA0C0Q2,andrpera
PMPOA0F010,antharis
PMPOA0F020,anthodor
PMPOA0F022,anthodorodor
PMPOA0K0C0,arisdich
PMPOA0K0C1,arisdichcurt
PMPOA0K0C2,arisdichdich
PMPOA0K0L0,arislano
PMPOA0K0M0,arislong
PMPOA0K0M1,arislonggeni
PMPOA0K0M2,arislonglong
PMPOA0K0Q0,arisolig
PMPOA0K0V1,arispurp
PMPOA0K0V3,arisvirg
PMPOA0K160,aristube
PMPOA0K1K0,arispalu
PMPOA0L010,arrhelat
PMPOA0L012,arrhelatbulb
PMPOA0L013,arrhelatelat
PMPOA0M010,arthhisp
PMPOA0P010,arungiga
PMPOA0P011,arungigagiga
PMPOA0P012,arungigatect
PMPOA0R010,arundona
PMPOA0S030,avenfatu
PMPOA0S050,avensati
PMPOA0U040,axonfurc
PMPOA0U0H0,axonfiss
PMPOA10060,boutcurt
PMPOA10062,boutcurtcurt
PMPOA11090,urocplat
PMPOA110C0,uroctexa
PMPOA110J0,urocramo
PMPOA242F0,dichsp12
PMPOA12010,bracerec
PMPOA12020,bracaris
PMPOA242G0,dichsp13
PMPOA14030,brizmino
PMPOA15060,bromarve
PMPOA150B0,bromcath
PMPOA150D0,bromcomm
PMPOA150F0,bromdian
PMPOA150K0,bromhord
PMPOA150K1,bromhordhord
PMPOA150L0,brominer
PMPOA150L1,bromineriner
PMPOA150M0,bromjapo
PMPOA150N0,bromkalm
PMPOA150U0,brommadr
PMPOA150Z0,bromnott
PMPOA15140,brompube
PMPOA15150,bromrace
PMPOA15180,bromrigi
PMPOA151A0,bromscop
PMPOA151B0,bromseca
PMPOA151F0,bromster
PMPOA151H0,bromtect
PMPOA151H1,bromtectglab
PMPOA151H3,bromtecttect
PMPOA151M0,bromlati
PMPOA15210,bromcili
PMPOA16010,buchdact
PMPOA17040,calacoar
PMPOA17050,calacana
PMPOA17052,calacanacana
PMPOA170Z0,calaport
PMPOA170Z2,calaportport
PMPOA18020,calabrev
PMPOA1C080,cenclong
PMPOA1C0B0,cenctrib
PMPOA1C0D0,cencince
PMPOA1D010,chaslati
PMPOA1D021,chassess
PMPOA1D022,chaslaxu
PMPOA1E0A0,chlogaya
PMPOA1E0K0,chlovent
PMPOA1E0L0,chlovert
PMPOA1H010,cinnarun
PMPOA1H011,cinnarunarun
PMPOA1H012,cinnaruninex
PMPOA1H020,cinnlati
PMPOA1J020,mnesrugo
PMPOA1P050,cortsell
PMPOA1T010,ctenarom
PMPOA1W020,cynodact
PMPOA1X010,cynocris
PMPOA1X020,cynoechi
PMPOA1Y020,dactglom
PMPOA1Y022,dactglomglom
PMPOA1Z010,dactaegy
PMPOA20030,dantcomp
PMPOA20090,dantseri
PMPOA200A0,dantspic
PMPOA200C0,dantepil
PMPOA22050,desccesp
PMPOA22054,desccespglau
PMPOA22090,descflex
PMPOA22091,descflexflex
PMPOA23010,diaramer
PMPOA23020,diarobov
PMPOA24012,dichangu
PMPOA24013,dichacic
PMPOA24220,dichacum
PMPOA24021,dichacumacum
PMPOA24022,dichacumfasc
PMPOA24023,dichacumlind
PMPOA24030,dichbore
PMPOA24040,dichbosc
PMPOA24050,dichclan
PMPOA24060,dichcomm
PMPOA24080,dichcons
PMPOA240A0,dichdepa
PMPOA240B1,dichdichniti
PMPOA240B4,dichdichtenu
PMPOA240BA,dichyadk
PMPOA240BB,dichmatt
PMPOA240BD,dichannu
PMPOA240H0,dichlati
PMPOA240J0,dichlaxi
PMPOA240M0,dichline
PMPOA240Q0,dicholig
PMPOA240Q1,dicholigolig
PMPOA240Q2,dicholigscri
PMPOA240R0,dichoval
PMPOA240R1,dichovaladdi
PMPOA240R2,dichovaloval
PMPOA240T0,dichrave
PMPOA240U0,dichsabu
PMPOA240U1,dichsabupatu
PMPOA240V0,dichscab
PMPOA240W0,dichscop
PMPOA240X2,dichspha
PMPOA240Z0,dichwrig
PMPOA24100,dichfusi
PMPOA24110,dichspre
PMPOA24120,dichmeri
PMPOA24130,dichleuc
PMPOA24140,dichvill
PMPOA24142,dichvillvill
PMPOA241B0,dichstri
PMPOA241B4,dichstristri
PMPOA241F0,dichlong
PMPOA241U0,dichcham
PMPOA241W0,dichensi
PMPOA241W2,dichcurt
PMPOA241Y0,dichcryp
PMPOA24210,dichdich
PMPOA24211,dichdichdich
PMPOA24224,dichcolu
PMPOA24242,dichportpatu
PMPOA27060,digicili
PMPOA271E0,digifili
PMPOA270J0,digiisch
PMPOA270J1,digiischisch
PMPOA270J2,digiischmiss
PMPOA270S0,digisang
PMPOA270T0,digisero
PMPOA27100,digivill
PMPOA27170,digicogn
PMPOA27172,leptcogn
PMPOA2B010,distspic
PMPOA2D010,echicolo
PMPOA2D020,echicrus
PMPOA2D022,echicruscrus
PMPOA2D040,echimuri
PMPOA2D041,echimurimicr
PMPOA2D042,echimurimuri
PMPOA2D080,echiwalt
PMPOA2D0C0,echifrum
PMPOA2F020,eleuindi
PMPOA2F030,eleutris
PMPOA2H044,elymcanacana
PMPOA2H0E0,elymripa
PMPOA2H0L0,elymvill
PMPOA2H0M1,elymvirghalo
PMPOA2H0M5,elymvirgvirg
PMPOA2H0Q0,elymtrac
PMPOA2H0Q3,elymtractrac
PMPOA2H0V0,elymhyst
PMPOA2H0V2,elymhysthyst
PMPOA2H1U0,elymvirg
PMPOA2H1V0,elymmacg
PMPOA2K060,eragcapi
PMPOA2K070,eragcili
PMPOA2K0B0,eragcurv
PMPOA2K0K0,eragfran
PMPOA2K0Q0,eraghirs
PMPOA2K0S0,eraghypn
PMPOA2K0T0,eraginte
PMPOA2K110,eragmino
PMPOA2K190,eragpect
PMPOA2K191,eragpectpect
PMPOA2K1A0,eragpilo
PMPOA2K1A2,eragpilopilo
PMPOA2K1G0,eragsecu
PMPOA2K1G1,eragsecuoxyl
PMPOA2K1K0,eragspec
PMPOA2K1V0,eragtric
PMPOA2K280,eragvirg
PMPOA2L010,eremophi
PMPOA2Q020,eriocont
PMPOA2Q090,eriovill
PMPOA2V0P0,festpara
PMPOA2V0Q0,festrubr
PMPOA2V0Q8,festrubrrubr
PMPOA2V1N0,festsubv
PMPOA2V1S0,festfili
PMPOA2V1U0,festhete
PMPOA2V1W0,festtrac
PMPOA2Y010,glycacut
PMPOA2Y020,glycarka
PMPOA2Y040,glyccana
PMPOA2Y080,glycgran
PMPOA2Y081,glycgrangran
PMPOA2Y0A0,glycmeli
PMPOA2Y0C0,glycobtu
PMPOA2Y0H0,glycsept
PMPOA2Y0K0,glycstri
PMPOA2Y0M0,glyclaxa
PMPOA2Z010,gymnambi
PMPOA2Z020,gymnbrev
PMPOA35020,hierhirt
PMPOA35041,hierodorodor
PMPOA37010,holclana
PMPOA38070,hordjuba
PMPOA38072,hordjubajuba
PMPOA380A0,hordmuri
PMPOA380A2,hordmurilepo
PMPOA380B0,hordpusi
PMPOA380B2,hordpusipusi
PMPOA380C0,hordvulg
PMPOA3D040,impecyli
PMPOA3L010,leerhexa
PMPOA3L020,leerlent
PMPOA3L040,leeroryz
PMPOA3L050,leervirg
PMPOA3M030,dinepanibrac
PMPOA3M050,leptpanimucr
PMPOA3M090,leptfuscunin
PMPOA3M0A0,leptfasc
PMPOA3M0D0,leptpani
PMPOA3M0F0,leptfusc
PMPOA3U020,lolipere
PMPOA3U021,loliperemult
PMPOA3U022,loliperepere
PMPOA3U060,lolitemu
PMPOA3U070,festarun
PMPOA3U080,festprat
PMPOA3X0C0,melimuti
PMPOA3X0D0,melinite
PMPOA42010,micrvimi
PMPOA43010,milieffu
PMPOA43011,milieffucisa
PMPOA44040,miscsine
PMPOA48090,muhlbush
PMPOA480B0,muhlcapi
PMPOA480B1,muhlexpa
PMPOA480B3,muhlcapicapi
PMPOA480D0,muhlcusp
PMPOA480R0,muhlfron
PMPOA480S0,muhlglab
PMPOA480U0,muhlglom
PMPOA48110,muhlmexi
PMPOA481D0,muhlrace
PMPOA481K0,muhlschr
PMPOA481N0,muhlsobo
PMPOA481P0,muhlsylv
PMPOA481P2,muhlsylvsylv
PMPOA481Q0,muhltenu
PMPOA481Q1,muhltenutenu
PMPOA481Q2,muhltenuvari
PMPOA4H020,oryzsati
PMPOA4J010,oryzaspe
PMPOA4J0A0,oryzrace
PMPOA4K040,paniamar
PMPOA4K041,paniamaramar1
PMPOA4K042,paniamaramar2
PMPOA4K050,paniance
PMPOA4K051,coleancerhiz
PMPOA4K0D0,panicapi
PMPOA4K0N0,panidich
PMPOA4K0N4,panidichdich
PMPOA4K0S0,paniflex
PMPOA4K0T0,panigatt
PMPOA4K110,hymehemi
PMPOA4K1F0,panimili
PMPOA4K1V0,paniramo
PMPOA4K1Z0,panirigi
PMPOA4K1Z1,colelongcomb
PMPOA4K1Z2,panirigicond
PMPOA4K1Z3,panirigielon
PMPOA4K1Z4,panirigipube
PMPOA4K1Z5,panirigirigi
PMPOA4K2C0,paniverr
PMPOA4K2D0,panivirg
PMPOA4K2D2,panivirgvirg
PMPOA4K2D3,panivirgcube
PMPOA4K4G0,paniphil
PMPOA4K4K0,dichpoly
PMPOA4M010,paraincu
PMPOA4P030,paspbifi
PMPOA4P050,paspbosc
PMPOA4P0D0,paspdila
PMPOA4P0E0,paspdiss
PMPOA4P0F0,paspdist
PMPOA4P0H0,paspflor
PMPOA4P0J0,paspflui
PMPOA4P0P0,pasplaev
PMPOA4P0Z0,paspnota
PMPOA4P180,paspprae
PMPOA4P190,pasppubi
PMPOA4P1G0,paspseta
PMPOA4P1J0,paspurvi
PMPOA4P1M0,paspvagi
PMPOA4R030,phalarun
PMPOA4R060,phalcana
PMPOA4R070,phalcaro
PMPOA4U050,phleprat
PMPOA4V010,phraaust
PMPOA4V011,phraamer
PMPOA4W010,phylaure
PMPOA4X040,piptaven
PMPOA4Z040,poaalso
PMPOA4Z060,poaannu
PMPOA4Z070,poaarac
PMPOA4Z0B0,poaautu
PMPOA4Z0F0,poabulb
PMPOA4Z0J0,poachap
PMPOA4Z0K0,poacomp
PMPOA4Z0Q0,poacusp
PMPOA4Z1C0,poalang
PMPOA4Z1S1,poanemo
PMPOA4Z1W0,poapalu1
PMPOA4Z1X0,poapalu2
PMPOA4Z210,poaprat
PMPOA4Z2F0,poasylv
PMPOA4Z2H0,poatriv
PMPOA4Z2M0,poawolf
PMPOA4Z340,poasalt
PMPOA50050,polymons
PMPOA50060,polyviri
PMPOA52010,pseujapo
PMPOA530A0,puccdist
PMPOA530B0,puccfasc
PMPOA58050,saccalop
PMPOA58060,saccbrev
PMPOA58070,sacccont
PMPOA58080,saccgiga
PMPOA58090,saccbald
PMPOA580C0,eriacoar
PMPOA59020,saccstri
PMPOA5C010,schipurp
PMPOA5D090,schiscop
PMPOA5D094,schilitt
PMPOA5K010,secacere
PMPOA5L060,setafabe
PMPOA4Q020,pennglau
PMPOA5L0B0,setaital
PMPOA5L0G0,setamagn
PMPOA5L0V0,setavert
PMPOA5L0X0,setaviri
PMPOA5L150,setaparv
PMPOA5L160,setapumi
PMPOA5Q010,sorgelli
PMPOA5Q020,sorgnuta
PMPOA5R020,sorgbico
PMPOA5R025,sorgbicobico
PMPOA5R030,sorghale
PMPOA5S010,sparalte
PMPOA5S040,sparcyno
PMPOA5S080,sparpate
PMPOA5S081,sparpatemono
PMPOA5S082,sparpatepate
PMPOA5S090,sparpect
PMPOA5S0D0,sparxcaes
PMPOA5T010,sphefili
PMPOA5T020,spheniti
PMPOA5T030,spheobtu
PMPOA5T040,sphepens
PMPOA5T060,spheinte
PMPOA5T070,sphepall
PMPOA5V050,sporclan
PMPOA5V0E0,sporhete
PMPOA5V0F0,sporindi
PMPOA5V0H0,sporjunc
PMPOA5V0L0,spornegl
PMPOA5V0X2,sporvagi
PMPOA5V0X3,sporozar
PMPOA5V0Y0,sporvirg
PMPOA5V160,sporcomp
PMPOA5V161,sporcompcomp
PMPOA5W010,stensecu
PMPOA61030,torrpall
PMPOA61032,torrpallpall
PMPOA63010,tragbert
PMPOA65071,tridchap
PMPOA65072,tridflav
PMPOA650A0,tridstri
PMPOA66020,trippurp
PMPOA68010,tripdact
PMPOA690C0,trisspic
PMPOA6A010,tritaest
PMPOA6B010,uniopani
PMPOA6F010,vulpbrom
PMPOA6F040,vulpmyur
PMPOA6F050,vulpocto
PMPOA6F051,vulpoctoglau
PMPOA6F053,vulpoctoocto
PMPOA6F060,vulpelli
PMPOA6H010,zeamays
PMPOA6J010,zizaaqua
PMPOA6J012,zizaaquaaqua
PMPOA6K010,zizamili
PMPOA7H010,elytrepe
PMPOA7H011,elytreperepe
PMPOA7N010,phangymn
PMPOA84010,steihian
PMPON01020,eichcras
PMPON03010,hetedubi
PMPON03040,hetereni
PMPON03050,hetemult
PMPON05010,pontcord
PMPOT03020,potaampl
PMPOT03030,potabicu
PMPOT03060,potacris
PMPOT03070,potadive
PMPOT03080,potaepih
PMPOT030B0,potafoli
PMPOT030B2,potafolifoli
PMPOT030C0,potafrie
PMPOT030F0,potahill
PMPOT030G0,potailli
PMPOT030P0,potanodo
PMPOT030Q0,potaoake
PMPOT030S0,potapect
PMPOT030T0,potaperf
PMPOT030W0,potapulc
PMPOT030X0,potapusi
PMPOT030X2,potapusipusi
PMPOT030X3,potapusitenu
PMPOT030Z0,potarobb
PMPOT03100,potaspir
PMPOT03110,potastri
PMPOT03130,potatenn
PMPOT03160,potazost
PMPOT031M0,potaxfaxo
PMPOT031T0,potaxnite
PMRUP01030,ruppmari
PMSMI01030,smilbona
PMSMI01060,smilecir
PMSMI01070,smilglau
PMSMI01090,smilherb
PMSMI010B0,smilhuge
PMSMI010E0,smillasi
PMSMI010F0,smillaur
PMSMI010H0,smilpseu
PMSMI010J0,smilpulv
PMSMI010M0,smilrotu
PMSMI010P0,smilsmal
PMSMI010Q0,smiltamn
PMSMI010R0,smilwalt
PMSPA01010,sparamer
PMSPA01020,sparandr
PMSPA010C0,sparemer
PMSPA010E0,spareury
PMTYP01020,typhangu
PMTYP01030,typhdomi
PMTYP01040,typhlati
PMTYP01050,typhxglau
PMXYR01010,xyriambi
PMXYR01040,xyricaro
PMXYR01060,xyridiff
PMXYR01061,xyricurt
PMXYR01062,xyridiffdiff
PMXYR01090,xyrifimb
PMXYR010C0,xyrijupi
PMXYR010D0,xyrilaxi
PMXYR010D2,xyriirid
PMXYR010G0,xyriplat
PMXYR010K0,xyrismal
PMXYR010N0,xyritort
PMZAN03010,zannpalu
PMZOS02010,zostmari
PMZOS02013,zostmaristen
PPADI03010,adiacapi
PPADI030B0,adiapeda
PPADI09020,myrialab
PPADI09070,myrirufa
PPADI09080,myrigrac
PPADI090F0,cheilano
PPADI090P0,cheitome
PPADI0H020,pellatro
PPADI0H060,pellglab
PPADI0H065,pellglabglab
PPADI0L0D0,pterlong
PPADI0L0E0,ptermult
PPASP02050,asplbrad
PPASP020U0,asplmont
PPASP02100,asplpinn
PPASP02110,asplplat
PPASP02111,asplplatbacc
PPASP02113,asplplatplat
PPASP02170,asplresi
PPASP02180,asplrhiz
PPASP021B0,asplruta
PPASP021B1,asplrutacryp
PPASP021B4,asplrutaohio
PPASP021K0,aspltric
PPASP021K1,asplquad
PPASP021U0,asplxkent
PPASP021W0,asplxeben
PPASP021Y0,asplxtrud
PPASP02210,asplxgrav
PPASP022W0,asplxvirg
PPASP022X0,asplxwher
PPAZO01010,azolcaro
PPBLE05010,woodareo
PPBLE05040,woodvirg
PPDEN01050,dennpunc
PPDEN08010,pteraqui
PPDEN08016,pteraquipseu
PPDEN08018,pteraquilati
PPDRY02020,athyfili
PPDRY02021,athyfiliangu
PPDRY02022,athyfiliaspl
PPDRY06020,cyrtfalc
PPDRY07010,cystbulb
PPDRY07030,cystfrag
PPDRY07060,cystprot
PPDRY07080,cysttenn
PPDRY07090,cysttenu
PPDRY08010,depaacro
PPDRY090C0,diplpycn
PPDRY0A030,dryocamp
PPDRY0A040,dryocart
PPDRY0A050,dryocels
PPDRY0A070,dryoclin
PPDRY0A090,dryocris
PPDRY0A0F0,dryogold
PPDRY0A0H0,dryointe
PPDRY0A0K0,dryomarg
PPDRY0A0S0,dryoxaust
PPDRY0A0U0,dryoxboot
PPDRY0A0X0,dryoxleed
PPDRY0A0Y0,dryoxneow
PPDRY0A0Z0,dryoxpitt
PPDRY0A100,dryoxsepa
PPDRY0A110,dryoxslos
PPDRY0A120,dryoxtrip
PPDRY0A130,dryoxulig
PPDRY0D010,gymnappa
PPDRY0D020,gymndisj
PPDRY0D030,gymndryo
PPDRY0K010,mattstru
PPDRY0K011,mattstrupens
PPDRY0P010,onocsens
PPDRY0R010,polyacro
PPDRY0U020,woodappa
PPDRY0U050,woodilve
PPDRY0U070,woodobtu
PPDRY0U071,woodobtuobtu
PPDRY0U0H0,woodscop
PPEQU01010,equiarve
PPEQU01020,equifluv
PPEQU01030,equihyem
PPEQU01031,equihyemaffi
PPEQU01040,equilaev
PPEQU01090,equisylv
PPEQU010F0,equixferr
PPHYM02040,vandbosc
PPHYM020V0,crepintr
PPISO01020,isoebutl
PPISO01050,isoeenge
PPISO01052,isoeengeenge
PPISO010Z0,isoelacu
PPISO010D0,isoemela
PPISO010H0,isoepied
PPISO010J0,isoeripa
PPISO01130,isoexbrit
PPISO01180,isoehyem
PPISO01210,isoevali
PPISO01230,isoeappa
PPISO01330,isoematt
PPLYC01080,lycoclav
PPLYC010B0,denddend
PPLYC010D0,diphdigi
PPLYC010P0,lycoobsc
PPLYC01130,diphtris
PPLYC011D0,lycoxhabe
PPLYC011E0,dendhick
PPLYC02060,hupeluci
PPLYC02080,hupeporo
PPLYC020J0,hupeappr
PPLYC03010,lycoalop
PPLYC03020,lycoappr
PPLYC03030,pseucaro
PPLYC03050,lycoxcope
PPLYC03060,lycoinun
PPLYC030A0,lycomarg
PPLYC04010,spinanno
PPOPH01020,botrbite
PPOPH01040,botrdiss
PPOPH01060,scepjenm
PPOPH01070,botrlanc
PPOPH01071,botrangu
PPOPH01290,botrmatr
PPOPH010B0,scepmult
PPOPH010C0,sceponei
PPOPH010E0,botrsimp
PPOPH010E3,botrsimpsimp
PPOPH010H0,botrvirg
PPOPH02040,ophienge
PPOPH02090,ophipeti
PPOPH020B0,ophivulg
PPOPH020F0,ophipusi
PPOSM01010,osmucinn
PPOSM01011,osmucinnglan
PPOSM01014,osmucinncinn
PPOSM01020,osmuclay
PPOSM01030,osmurega
PPOSM01032,osmuregaspec
PPOSM01040,osmuxrugg
PPPOL02110,polyvirg2
PPPOL02140,polyappa
PPPOL03060,pleopoly
PPPOL03061,pleopolymich
PPSCH02030,lygopalm
PPSEL01010,selaapod
PPSEL010K0,selakrau
PPSEL010Z0,selarupe
PPTHE02010,phegconn
PPTHE02020,pheghexa
PPTHE050X0,thelnove
PPTHE05120,thelpalu
PPTHE05121,thelpalupube
PPTHE051L0,corysimu
PPVIT04060,vittappa
IMBIVA4030,villperp
AAABH01400,lithkauf
ABNJB17070,meladegl
CEGL004417,commbetualle7
ICMAL01180,caecnick
ICMAL07D00,lacudiog
IIEPH72050,neoeeato
IIHYM05040,macrstei
IIHYM353Y0,andrfulv
IIHYM4M020,rhadziga
IILEC01010,sthearge
IILEC01070,sthepret
IILEL02030,ingubasa
IILEM1V010,eulimini
IILEY53160,hypeappa
IILEY86050,argyflav
IILEYC0450,papabeer
IIMEC04280,panomira
IITRIC1020,berafont
ITUNI47040,aphepoly
NBHEP1M014,syzynipp
NBMUS0V010,blinacut
NBMUS5N020,pleulute
OSHORBRDM1,shormigrconc
ICMAL07D10,cambfetz
IICOL4EYA0,pseusp49
NBHEP04030,croshell
AAAAD12280,pletjack
AFCAA01042,acipoxyroxyr
AFCFB01010,anchmitc
AFCNA01010,stromari
AFCNB02130,cyprvari
AFCNB07020,lucaparv
AFCND02010,menibery
AFCPA01010,apelquad
AFCTC03010,trinmacu
AMABA01212,soredispdisp
ARAAE02032,sterminopelt
IICOLPW270,tricapiv
IICOLRT0A0,triclunu
IICOLRT140,tricaffi
IICOLRZBK0,trichirs
IIDIP03040,chrylatu
IIDIP0D060,micrglob
IIDIP0D090,micrmega
IIDIP0D110,micrrufi
IIDIP0D170,micrauru
IIDIP0D220,omegcoar
IIDIP0D230,omegbali
IIDIP14030,mixofatt
IIDIP14040,mixobrev
IIDIP20030,xyloangu
IIDIP20070,xylobico
IIDIP20150,xyloouel
IIDIP20160,xyloquad
IIDIP20200,xyloejun
IIDIP20260,xylosp783
IIDIP43030,bacccogn
IIDIP5X020,copevitt
IIDIP5X060,copevesi
IIDIP5X070,copebare
IIDIP5X280,copesexm
IIDIP5Y010,eristena
IIDIP5Y030,erisarbu
IIDIP5Y060,erisdimi
IIDIP5Y150,erissaxo
IIDIP5Y160,erisstip
IIDIP5Y170,eristran
IIDIP5Z010,eupevolu
IIDIP5Z050,eupeamer
IIDIP5Z080,lapplapp
IIDIP5Z140,eupeperp
IIDIP5Z160,eupepomu
IIDIP6A030,helofasc
IIDIP6C010,sphacont2
IIDIP6C090,sphaphil
IIDIP6D010,syripipi
IIDIP6D020,syriflav
IIDIP6E010,toxomarg
IIDIP6E020,toxogemi
IIDIP6E040,toxopoli
IIDIP9U010,alloobli
IIDIP9W040,parabisp
IIDIP9W050,parahaem
IIDIPC2020,anaschry
IIDIPC2030,anasdist
IIDIPC2080,anasmatu
IIDIPC5040,blerbadi
IIDIPC5100,blerpict
IIDIPC5130,blerumbr
IIDIPC6010,bracdaec
IIDIPC6040,bracflav
IIDIPC6100,bracvacu
IIDIPC8010,callerra
IIDIPC9010,ceriabbr
IIDIPD0020,chalanth
IIDIPD0030,chalchal
IIDIPD0090,challibo
IIDIPD0100,chalmeta1
IIDIPD0110,chalnemo
IIDIPD0150,chalpige
IIDIPD0190,chalveco
IIDIPD0220,chalmeta2
IIDIPD1190,cheiprim1
IIDIPD1200,cheiprim2
IIDIPD1250,cheishan
IIDIPD1300,cheicapi
IIDIPD1500,cheileuc
IIDIPD1830,cheisp173
IIDIPD2010,chryanti
IIDIPD2020,chryinfl
IIDIPD4090,chrypube
IIDIPD4130,chryplum
IIDIPD5110,crioverb
IIDIPD5120,crionigr
IIDIPD7030,dasyintr
IIDIPD7090,dasyvenu
IIDIPE0010,episemar
IIDIPE0020,episgros
IIDIPE1010,erisaene
IIDIPE2010,eumefune
IIDIPE5010,ferdbucc
IIDIPE8050,herisala
IIDIPF1010,lejoaere
IIDIPF1020,lejocyan
IIDIPF2030,leucxylo
IIDIPF4020,mallbaut
IIDIPF4030,mallpost
IIDIPF7010,melamell
IIDIPF8030,melitria
IIDIPF9010,melicinc
IIDIPG0010,meroeque
